metrics,query,galago,anserini,galago_best,anserini_best,abs_diff
map,enwiki:Geomagnetic%20reversal/Geomagnetic%20polarity%20time%20scale,0.3333,0.3333,0.0,0.0,0.0
map,enwiki:Geomagnetic%20reversal/Geomagnetic%20polarity%20time%20scale/Changing%20frequency%20over%20time,0.0,0.0,0.0,0.0,0.0
map,enwiki:Geomagnetic%20reversal/History,0.0,0.0,0.0,0.0,0.0
map,enwiki:Georgism/Influence/Communities,0.0,0.0,0.0,0.0,0.0
map,enwiki:Global%20catastrophic%20risk/Potential%20sources%20of%20risk/Anthropogenic/Warfare%20and%20mass%20destruction,0.0,0.0,0.0,0.0,0.0
map,enwiki:Georgism/Influence/Institutes%20and%20organizations,0.0,0.0,0.0,0.0,0.0
map,enwiki:Georgism/Main%20tenets,0.0,0.0,0.0,0.0,0.0
map,enwiki:Georgism/Main%20tenets/Economic%20properties,0.0,0.0,0.0,0.0,0.0
map,enwiki:Georgism/Main%20tenets/Revenue%20uses,0.0,0.0,0.0,0.0,0.0
map,enwiki:Glass%20ceiling/Concrete%20floor,0.0,0.0,0.0,0.0,0.0
map,enwiki:Glass%20ceiling/Mommy%20Track,0.0,0.0,0.0,0.0,0.0
map,enwiki:Glass%20ceiling/Second%20shift,0.0,0.0,0.0,0.0,0.0
map,enwiki:Glass%20ceiling/Sticky%20floor,0.5,0.5,0.0,0.0,0.0
map,enwiki:Global%20catastrophic%20risk/Classifications/Other%20classifications,0.0,0.0,0.0,0.0,0.0
map,enwiki:Global%20catastrophic%20risk/Potential%20sources%20of%20risk/Anthropogenic,0.0,0.0,0.0,0.0,0.0
map,enwiki:Global%20catastrophic%20risk/Potential%20sources%20of%20risk/Anthropogenic/Ecological%20disaster,0.0,0.0,0.0,0.0,0.0
map,enwiki:Global%20catastrophic%20risk/Potential%20sources%20of%20risk/Anthropogenic/Experimental%20technology%20accident,0.0,0.0,0.0,0.0,0.0
map,enwiki:Drinking%20water/Water%20quality/Water%20treatment/Point%20of%20use%20methods,0.0,0.0,0.0,0.0,0.0
map,enwiki:Drinking%20water/Water%20quality/Water%20treatment,0.0,0.0,0.0,0.0,0.0
map,enwiki:Drinking%20water/Water%20quality/Improved%20water%20sources,0.5,0.5,0.0,0.0,0.0
map,enwiki:Capsaicin/Toxicity/Effects%20of%20dietary%20consumption,0.0,0.0,0.0,0.0,0.0
map,enwiki:Atmosphere%20of%20Earth/Optical%20properties/Emission,0.0,0.0,0.0,0.0,0.0
map,enwiki:Atmosphere%20of%20Earth/Structure%20of%20the%20atmosphere/Other%20layers,0.0,0.0,0.0,0.0,0.0
map,enwiki:Atmospheric%20entry/History,0.0,0.0,0.0,0.0,0.0
map,enwiki:Atmospheric%20entry/Thermal%20protection%20systems/Ablative/Phenolic%20impregnated%20carbon%20ablator,0.5,0.5,0.0,0.0,0.0
map,enwiki:Atmospheric%20entry/Thermal%20protection%20systems/Ablative/SLA-561V,1.0,1.0,0.0,0.0,0.0
map,enwiki:Atmospheric%20entry/Thermal%20protection%20systems/Actively%20cooled,0.0,0.0,0.0,0.0,0.0
map,enwiki:Avocado/Allergies,1.0,1.0,0.0,0.0,0.0
map,enwiki:Avocado/As%20a%20houseplant,1.0,1.0,0.0,0.0,0.0
map,enwiki:Avocado/Cultivation,0.0,0.0,0.0,0.0,0.0
map,enwiki:Avocado/Cultivation/Propagation%20and%20rootstocks,1.0,1.0,0.0,0.0,0.0
map,enwiki:Aztec%20cuisine/Dietary%20norms,0.0,0.0,0.0,0.0,0.0
map,enwiki:Aztec%20cuisine/Drink/Alcohol,0.0,0.0,0.0,0.0,0.0
map,enwiki:Aztec%20cuisine/Foods/Cereals,0.0,0.0,0.0,0.0,0.0
map,enwiki:Aztec%20cuisine/Meals,0.0,0.0,0.0,0.0,0.0
map,enwiki:Bagel/Non-traditional%20doughs%20and%20types,0.1472,0.1472,0.0,0.0,0.0
map,enwiki:Beach%20nourishment/Alternatives/complements%20to%20nourishment/Managed%20retreat,0.0,0.0,0.0,0.0,0.0
map,enwiki:Beach%20nourishment/Alternatives/complements%20to%20nourishment/Recruitment,0.0,0.0,0.0,0.0,0.0
map,enwiki:Beach%20nourishment/Alternatives/complements%20to%20nourishment/Structural,0.0,0.0,0.0,0.0,0.0
map,enwiki:Beach%20nourishment/Causes%20of%20erosion/Visible%20and%20submerged%20sand,1.0,1.0,0.0,0.0,0.0
map,enwiki:Beach%20nourishment/Nourishment%20projects/Hawaii/Maui,0.2,0.2,0.0,0.0,0.0
map,"enwiki:Beach%20nourishment/Nourishment%20projects/Northern%20Gold%20Coast,%20Queensland,%20Australia",0.5,0.5,0.0,0.0,0.0
map,enwiki:Beach%20nourishment/Requirements%20for%20effective%20nourishment/Profile%20Nourishment,1.0,1.0,0.0,0.0,0.0
map,enwiki:Brain%20damage/History,0.0,0.0,0.0,0.0,0.0
map,enwiki:Brain%20damage/Long%20term%20psychological%20and%20physiological%20effects/Body's%20response%20to%20brain%20injury,0.3333,0.3333,0.0,0.0,0.0
map,enwiki:Brain%20damage/Management,0.001,0.001,0.0,0.0,0.0
map,enwiki:Brain%20damage/Signs%20and%20symptoms/Moderate/severe%20brain%20injuries,0.0,0.0,0.0,0.0,0.0
map,enwiki:Brain%20damage/Signs%20and%20symptoms/Symptoms%20in%20children,0.0014,0.0014,0.0,0.0,0.0
map,enwiki:Atmosphere%20of%20Earth/Optical%20properties,0.0,0.0,0.0,0.0,0.0
map,enwiki:Atmosphere%20of%20Earth/Evolution%20of%20Earth's%20atmosphere/Third%20atmosphere,0.0,0.0,0.0,0.0,0.0
map,enwiki:Atmosphere%20of%20Earth/Evolution%20of%20Earth's%20atmosphere/Second%20atmosphere,0.0,0.0,0.0,0.0,0.0
map,enwiki:Antimicrobial%20resistance/Causes,0.0,0.0,0.0,0.0,0.0
map,enwiki:Aftertaste/Distinguishing%20aftertaste%20and%20flavor,0.1696,0.1696,0.0,0.0,0.0
map,enwiki:Aftertaste/Foods%20with%20distinct%20aftertastes/Wine,1.0,1.0,0.0,0.0,0.0
map,enwiki:Air%20ioniser/Adverse%20health%20effects,1.0,1.0,0.0,0.0,0.0
map,enwiki:Antibiotics/History,0.0,0.0,0.0,0.0,0.0
map,enwiki:Antibiotics/History/Etymology,0.0,0.0,0.0,0.0,0.0
map,enwiki:Antibiotics/Interactions/Birth%20control%20pills,1.0,1.0,0.0,0.0,0.0
map,enwiki:Antibiotics/Pharmacodynamics,0.0,0.0,0.0,0.0,0.0
map,enwiki:Antibiotics/Pharmacodynamics/Combination%20therapy,1.0,1.0,0.0,0.0,0.0
map,enwiki:Antibiotics/Research/Phytochemicals,1.0,1.0,0.0,0.0,0.0
map,enwiki:Antibiotics/Research/Vaccines,0.0,0.0,0.0,0.0,0.0
map,enwiki:Antibiotics/Side-effects/Obesity,1.0,1.0,0.0,0.0,0.0
map,enwiki:Antimicrobial%20resistance/Applications,0.0,0.0,0.0,0.0,0.0
map,enwiki:Antimicrobial%20resistance/Causes/Environmental,0.0,0.0,0.0,0.0,0.0
map,enwiki:Atmosphere%20of%20Earth/Evolution%20of%20Earth's%20atmosphere/Earliest%20atmosphere,0.0,0.0,0.0,0.0,0.0
map,enwiki:Antimicrobial%20resistance/Causes/Human%20medicine,0.0,0.0,0.0,0.0,0.0
map,enwiki:Antimicrobial%20resistance/Causes/United%20States,0.0,0.0,0.0,0.0,0.0
map,enwiki:Antimicrobial%20resistance/Organisms/Bacteria/Multidrug-resistant%20Acinetobacter,1.0,1.0,0.0,0.0,0.0
map,enwiki:Antimicrobial%20resistance/Prevention/Antibiotic%20usage,0.0,0.0,0.0,0.0,0.0
map,enwiki:Antimicrobial%20resistance/Prevention/World%20Health%20Organization,0.0,0.0,0.0,0.0,0.0
map,enwiki:Antimicrobial%20resistance/Society%20and%20culture,0.0,0.0,0.0,0.0,0.0
map,enwiki:Antimicrobial%20resistance/Society%20and%20culture/Legal%20frameworks,1.0,1.0,0.0,0.0,0.0
map,enwiki:Antioxidant/Health%20effects/Drug%20candidates,0.0,0.0,0.0,0.0,0.0
map,enwiki:Antioxidant/Metabolites/Melatonin,0.25,0.25,0.0,0.0,0.0
map,enwiki:Aquaculture%20of%20salmonids,1.0,1.0,0.0,0.0,0.0
map,enwiki:Aquaculture%20of%20salmonids/Issues/Genetic%20modification,0.0,0.0,0.0,0.0,0.0
map,enwiki:Aquaculture%20of%20salmonids/Issues/Pollution%20and%20contaminants,0.0002,0.0002,0.0,0.0,0.0
map,enwiki:Capsaicin/Biosynthesis/History,0.3333,0.3333,0.0,0.0,0.0
map,enwiki:Capsaicin/Toxicity/Effects%20on%20weight%20loss%20and%20regain,0.3333,0.3333,0.0,0.0,0.0
map,enwiki:Drinking%20water/Water%20quality,0.0016,0.0016,0.0,0.0,0.0
map,enwiki:Capsaicin/Uses/Equestrian%20sports,0.5,0.5,0.0,0.0,0.0
map,enwiki:Coffee%20preparation/Separation/Gallery%20of%20common%20brewing%20methods,0.0,0.0,0.0,0.0,0.0
map,enwiki:Deforestation/Control/Farming,0.0,0.0,0.0,0.0,0.0
map,enwiki:Deforestation/Control/Land%20rights,0.0,0.0,0.0,0.0,0.0
map,enwiki:Deforestation/Control/Reforestation,0.0,0.0,0.0,0.0,0.0
map,enwiki:Deforestation/Industrial%20era,0.0,0.0,0.0,0.0,0.0
map,enwiki:Dehumidifier/Applications,0.0,0.0,0.0,0.0,0.0
map,enwiki:Dehumidifier/Applications/Homes%20and%20offices,0.0,0.0,0.0,0.0,0.0
map,enwiki:Dehumidifier/Thermal%20condensation%20dehumidification,0.0,0.0,0.0,0.0,0.0
map,enwiki:Dehumidifier/Thermal%20condensation%20dehumidification/Spray%20Dehumidifiers,0.1111,0.1111,0.0,0.0,0.0
map,enwiki:Dehumidifier/Thermal%20condensation%20dehumidification/Thermoelectric%20dehumidifiers,1.0,1.0,0.0,0.0,0.0
map,enwiki:Disgust/Cultural%20differences,0.6667,0.6667,0.0,0.0,0.0
map,enwiki:Disgust/Disorders/Huntington's%20disease,1.0,1.0,0.0,0.0,0.0
map,enwiki:Disgust/Morality/Self-disgust,1.0,1.0,0.0,0.0,0.0
map,enwiki:Disgust/Neural%20basis,1.0,1.0,0.0,0.0,0.0
map,enwiki:Distilled%20water/Applications/Use%20in%20steam%20irons,1.0,1.0,0.0,0.0,0.0
map,enwiki:Distilled%20water/Equipment%20to%20distill%20water,0.0179,0.0179,0.0,0.0,0.0
map,enwiki:Distilled%20water/History,1.0,1.0,0.0,0.0,0.0
map,enwiki:Disturbance%20(ecology)/Importance,0.0,0.0,0.0,0.0,0.0
map,enwiki:Division%20of%20labour/Gendered%20division%20of%20labour,0.0,0.0,0.0,0.0,0.0
map,enwiki:Division%20of%20labour/Theorists/Adam%20Smith,0.2,0.2,0.0,0.0,0.0
map,enwiki:Division%20of%20labour/Theorists/Ludwig%20von%20Mises,0.5,0.5,0.0,0.0,0.0
map,enwiki:Division%20of%20labour/Theorists/Xenophon,1.0,1.0,0.0,0.0,0.0
map,enwiki:Drinking%20water/Access/Climate%20change%20aspects,0.0,0.0,0.0,0.0,0.0
map,enwiki:Drinking%20water/Access/United%20States,0.0,0.0,0.0,0.0,0.0
map,enwiki:Drinking%20water/Health%20aspects,0.0,0.0,0.0,0.0,0.0
map,enwiki:Drinking%20water/Health%20aspects/Diarrheal%20diseases,0.3333,0.3333,0.0,0.0,0.0
map,enwiki:Drinking%20water/Health%20aspects/Well%20contamination%20with%20arsenic%20and%20fluoride/Identifying%20hazardous%20substances,0.0,0.0,0.0,0.0,0.0
map,enwiki:Coffee%20preparation/Separation,0.0,0.0,0.0,0.0,0.0
map,enwiki:Coffee%20preparation/Presentation/Hot%20drinks/Alcoholic%20coffee%20drinks,0.0,0.0,0.0,0.0,0.0
map,enwiki:Coevolution/Specific%20examples/Yucca%20Moth%20and%20the%20yucca%20plant,0.5,0.5,0.0,0.0,0.0
map,enwiki:Chili%20pepper/Uses/Ornamental%20plants,0.0,0.0,0.0,0.0,0.0
map,enwiki:Cardiovascular%20disease/Risk%20factors/Work,0.0,0.0,0.0,0.0,0.0
map,enwiki:Cash%20crop/Black%20market%20cash%20crops,1.0,1.0,0.0,0.0,0.0
map,enwiki:Cash%20crop/By%20continent%20and%20country/Australia,0.0,0.0,0.0,0.0,0.0
map,enwiki:Cash%20crop/Global%20cash%20crops,0.0,0.0,0.0,0.0,0.0
map,enwiki:Cash%20crop/Globalization,0.0,0.0,0.0,0.0,0.0
map,enwiki:Cash%20crop/Per%20climate%20zones/Arctic,1.0,1.0,0.0,0.0,0.0
map,enwiki:Cash%20crop/Sustainability%20of%20cash%20crops,0.0,0.0,0.0,0.0,0.0
map,enwiki:Child%20labour/Causes%20of%20child%20labour/Macroeconomic%20causes,1.0,1.0,0.0,0.0,0.0
map,enwiki:Child%20labour/Child%20labour%20incidents/Primark,0.1667,0.1667,0.0,0.0,0.0
map,enwiki:Child%20labour/History/Early%2020th%20century,0.0,0.0,0.0,0.0,0.0
map,enwiki:Chili%20pepper/Intensity/Common%20peppers,0.0,0.0,0.0,0.0,0.0
map,enwiki:Chili%20pepper/Uses/Food%20defense,0.0,0.0,0.0,0.0,0.0
map,enwiki:Chili%20pepper/Uses/Psychology,0.0,0.0,0.0,0.0,0.0
map,enwiki:Coevolution/Specific%20examples/Old%20world%20swallowtail%20and%20fringed%20rue,1.0,1.0,0.0,0.0,0.0
map,enwiki:Cocoa%20bean/Cocoa%20trading/Consumption,0.5,0.5,0.0,0.0,0.0
map,enwiki:Cocoa%20bean/Environmental%20impact/Agroforestry,1.0,1.0,0.0,0.0,0.0
map,enwiki:Cocoa%20bean/Etymology,0.0,0.0,0.0,0.0,0.0
map,enwiki:Cocoa%20bean/Production/Varieties,1.0,1.0,0.0,0.0,0.0
map,enwiki:Cocoa%20butter/Extraction%20and%20composition/Adulterants,1.0,1.0,0.0,0.0,0.0
map,enwiki:Coconut%20oil/Composition%20and%20comparison,0.5,0.5,0.0,0.0,0.0
map,enwiki:Coconut%20oil/Production/Fractionation,0.5,0.5,0.0,0.0,0.0
map,enwiki:Coevolution/Coevolution%20in%20the%20fossil%20record,1.0,1.0,0.0,0.0,0.0
map,enwiki:Coevolution/Coevolution%20outside%20biology/Algorithms,0.0,0.0,0.0,0.0,0.0
map,enwiki:Coevolution/Specific%20examples/Acacia%20ant%20and%20bullhorn%20acacia%20tree,0.5,0.5,0.0,0.0,0.0
map,enwiki:Coevolution/Specific%20examples/Angraecoid%20orchids%20and%20African%20moths,1.0,1.0,0.0,0.0,0.0
map,enwiki:Coevolution/Specific%20examples/Garter%20snake%20and%20rough-skinned%20newt,1.0,1.0,0.0,0.0,0.0
map,enwiki:Human%20rights%20in%20Brazil/Women,0.0,0.0,0.0,0.0,0.0
map,enwiki:Gender%20identity/History%20and%20definitions/Freud%20and%20Jung's%20views,1.0,1.0,0.0,0.0,0.0
map,"enwiki:Insular%20cortex/Function/Multimodal%20Sensory%20Processing,%20Sensory%20Binding",0.0,0.0,0.0,0.0,0.0
map,enwiki:Migrant%20domestic%20workers/Drivers%20for%20demand%20and%20supply%20for%20migrant%20domestic%20workers/Supply/Escaping%20hardship,0.0,0.0,0.0,0.0,0.0
map,enwiki:Millennium%20Development%20Goals/Criticism/General,0.0,0.0,0.0,0.0,0.0
map,enwiki:Millennium%20Development%20Goals/Criticism/Alleged%20lack%20of%20legitimacy,0.0013,0.0013,0.0,0.0,0.0
map,enwiki:Insular%20cortex/Additional%20images,0.0,0.0,0.0,0.0,0.0
map,enwiki:Migrant%20domestic%20workers/Vulnerability%20to%20abuse/Risks%20of%20abuse%20during%20recruitment%20and%20travel,1.0,1.0,0.0,0.0,0.0
map,enwiki:Migrant%20domestic%20workers/Vulnerability%20to%20abuse/Negative%20perceptions%20of%20migrant%20domestic%20workers,1.0,1.0,0.0,0.0,0.0
map,enwiki:Migrant%20domestic%20workers/Recruitment%20of%20migrant%20domestic%20workers/West,1.0,1.0,0.0,0.0,0.0
map,enwiki:Migrant%20domestic%20workers/Recruitment%20of%20migrant%20domestic%20workers/East/Kafala%20system,1.0,1.0,0.0,0.0,0.0
map,enwiki:Insular%20cortex/Function/Homeostasis,0.0,0.0,0.0,0.0,0.0
map,enwiki:Millennium%20Development%20Goals/Criticism/Human%20capital,0.0,0.0,0.0,0.0,0.0
map,enwiki:Migrant%20domestic%20workers/Drivers%20for%20demand%20and%20supply%20for%20migrant%20domestic%20workers/Supply,0.0,0.0,0.0,0.0,0.0
map,enwiki:Mexican%20cuisine/Regional%20cuisines/Yucat%C3%A1n,0.0,0.0,0.0,0.0,0.0
map,enwiki:Mexican%20cuisine/Regional%20cuisines/Western%20Mexico,0.0,0.0,0.0,0.0,0.0
map,enwiki:Mexican%20cuisine/Regional%20cuisines/Oaxaca,0.0,0.0,0.0,0.0,0.0
map,enwiki:Mexican%20cuisine/Regional%20cuisines/Chiapas,0.0,0.0,0.0,0.0,0.0
map,enwiki:Insular%20cortex/Function/Motor%20control,0.0,0.0,0.0,0.0,0.0
map,enwiki:Insular%20cortex/Function/Self,0.0,0.0,0.0,0.0,0.0
map,enwiki:Instant%20coffee/Regulation,0.0,0.0,0.0,0.0,0.0
map,enwiki:Millennium%20Development%20Goals/Criticism/Human%20rights,0.0,0.0,0.0,0.0,0.0
map,enwiki:Mexican%20cuisine/History/Pre-Hispanic%20period,0.0,0.0,0.0,0.0,0.0
map,enwiki:Millennium%20Development%20Goals/Related%20activities/organisations/Education,0.0,0.0,0.0,0.0,0.0
map,enwiki:Inexhaustible%20bottle/History,0.0312,0.0312,0.0,0.0,0.0
map,enwiki:Non-communicable%20disease/Global%20health/NCD%20Alliance,1.0,1.0,0.0,0.0,0.0
map,enwiki:Inexhaustible%20bottle/Method,0.0,0.0,0.0,0.0,0.0
map,enwiki:Kidney%20stone%20disease/Management/Pain%20management,0.0,0.0,0.0,0.0,0.0
map,enwiki:Non-communicable%20disease/Environmental%20diseases/Inherited%20diseases,0.0,0.0,0.0,0.0,0.0
map,enwiki:Non-communicable%20disease/Economics,0.0,0.0,0.0,0.0,0.0
map,enwiki:Millennium%20Development%20Goals/Related%20activities/organisations/UN%20Goals,0.0,0.0,0.0,0.0,0.0
map,enwiki:Millennium%20Development%20Goals/Progress/United%20States/OECD,0.0,0.0,0.0,0.0,0.0
map,enwiki:Instant%20coffee/Production/Byproducts,1.0,1.0,0.0,0.0,0.0
map,enwiki:Millennium%20Development%20Goals/Progress/United%20States,0.0,0.0,0.0,0.0,0.0
map,enwiki:Millennium%20Development%20Goals/Progress/MDG3,0.0,0.0,0.0,0.0,0.0
map,enwiki:Millennium%20Development%20Goals/Progress/Funding%20commitment,0.0,0.0,0.0,0.0,0.0
map,enwiki:Millennium%20Development%20Goals/Progress,0.0,0.0,0.0,0.0,0.0
map,enwiki:Millennium%20Development%20Goals/Improvements,0.0,0.0,0.0,0.0,0.0
map,enwiki:Millennium%20Development%20Goals/Criticism/Women's%20issues,0.0,0.0,0.0,0.0,0.0
map,enwiki:Instant%20coffee/Production,0.0,0.0,0.0,0.0,0.0
map,enwiki:Insular%20cortex/History,0.0,0.0,0.0,0.0,0.0
map,enwiki:Insular%20cortex/Structure/Cytoarchitecture,1.0,1.0,0.0,0.0,0.0
map,enwiki:Non-communicable%20disease/Key%20diseases/Diabetes,0.0,0.0,0.0,0.0,0.0
map,enwiki:Killifish/As%20pets,1.0,1.0,0.0,0.0,0.0
map,enwiki:Juche/Religious%20features%20of%20Juche,1.0,1.0,0.0,0.0,0.0
map,enwiki:Land%20degradation/Sensitivity%20and%20resilience,1.0,1.0,0.0,0.0,0.0
map,enwiki:Lactobacillales/Phylogeny/Lactobacillales%20part%202%20(continued),0.0,0.0,0.0,0.0,0.0
map,enwiki:Lactobacillales/Metabolism,0.0,0.0,0.0,0.0,0.0
map,enwiki:Kidney%20stone%20disease/Diagnosis/Classification,0.0,0.0,0.0,0.0,0.0
map,enwiki:Lactobacillales/Characteristics,0.0,0.0,0.0,0.0,0.0
map,enwiki:Killifish/Evolved%20resistance%20to%20extreme%20levels%20of%20toxicity,0.5,0.5,0.0,0.0,0.0
map,enwiki:Kidney%20stone%20disease/Diagnosis/Classification/Other%20types,0.0,0.0,0.0,0.0,0.0
map,enwiki:Juche/Concepts/Socialism%20of%20Our%20Style,1.0,1.0,0.0,0.0,0.0
map,enwiki:Kidney%20stone%20disease/Signs%20and%20symptoms,0.0,0.0,0.0,0.0,0.0
map,enwiki:Kidney%20stone%20disease/Diagnosis/Laboratory%20examination,0.0,0.0,0.0,0.0,0.0
map,enwiki:Kidney%20stone%20disease/Risk%20factors/Vitamins,1.0,1.0,0.0,0.0,0.0
map,enwiki:Kidney%20stone%20disease/Research%20directions,0.0,0.0,0.0,0.0,0.0
map,enwiki:Kidney%20stone%20disease/Prevention,0.0,0.0,0.0,0.0,0.0
map,enwiki:Kidney%20stone%20disease/Pathophysiology/Hypocitraturia,0.25,0.25,0.0,0.0,0.0
map,enwiki:Kidney%20stone%20disease/Other%20animals,0.0,0.0,0.0,0.0,0.0
map,enwiki:Juche/Juche%20in%20practice/Defense,0.0,0.0,0.0,0.0,0.0
map,enwiki:Ionic%20compound/Structure/Defects,1.0,1.0,0.0,0.0,0.0
map,enwiki:Insular%20cortex/Structure/Development,1.0,1.0,0.0,0.0,0.0
map,enwiki:Invasive%20species/Effects/Economic/Economic%20opportunities,0.0,0.0,0.0,0.0,0.0
map,enwiki:Mexican%20cuisine/Basic%20elements/Spanish%20contributions,0.0,0.0,0.0,0.0,0.0
map,enwiki:Management%20of%20dehydration/Procedure,0.0,0.0,0.0,0.0,0.0
map,enwiki:Management%20of%20dehydration/Contraindications,0.0,0.0,0.0,0.0,0.0
map,enwiki:Malolactic%20fermentation/Wine%20faults/Health-related%20faults,0.0,0.0,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights/U.S.%20librarianship%20and%20human%20rights%20awards,0.0,0.0,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights/Notable%20individuals,0.5,0.5,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20Women/History,0.0,0.0,0.0,0.0,0.0
map,enwiki:Invasive%20species/Effects/Economic/Economic%20opportunities/Benefits,0.0,0.0,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights,0.1667,0.1667,0.0,0.0,0.0
map,enwiki:Invasive%20species/Effects/Economic/Forestry,0.0,0.0,0.0,0.0,0.0
map,enwiki:Invasive%20species/Effects/Economic/Plant%20industry,0.0,0.0,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/History,0.0,0.0,0.0,0.0,0.0
map,enwiki:Invasive%20species/Effects/Geomorphological,1.0,1.0,0.0,0.0,0.0
map,enwiki:Invasive%20species/Study,0.3333,0.3333,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Colonial%20America,0.0,0.0,0.0,0.0,0.0
map,enwiki:Ionic%20compound/History%20of%20discovery,0.0,0.0,0.0,0.0,0.0
map,enwiki:Non-communicable%20disease/Key%20diseases/Cancer,0.0,0.0,0.0,0.0,0.0
map,enwiki:Non-communicable%20disease/Global%20health/Global%20Non-communicable%20Disease%20Network,1.0,1.0,0.0,0.0,0.0
map,enwiki:Inexhaustible%20bottle,0.1667,0.1667,0.0,0.0,0.0
map,enwiki:Hybrid%20electric%20vehicle/Legislation%20and%20incentives/Israel,0.0,0.0,0.0,0.0,0.0
map,enwiki:Human%20trafficking/Structural%20factors,0.0,0.0,0.0,0.0,0.0
map,enwiki:Organic%20farming/Economics/Geographic%20producer%20distribution,0.0,0.0,0.0,0.0,0.0
map,enwiki:Organic%20farming/Economics/Distributors/Direct-to-Consumer%20Sales,0.5,0.5,0.0,0.0,0.0
map,enwiki:Hybrid%20electric%20vehicle/Classification/Types%20of%20powertrain,0.0,0.0,0.0,0.0,0.0
map,enwiki:Hybrid%20electric%20vehicle/Environmental%20impact/Pollution,0.0,0.0,0.0,0.0,0.0
map,enwiki:Hybrid%20electric%20vehicle/History/Predecessors%20of%20current%20technology,0.0,0.0,0.0,0.0,0.0
map,enwiki:Hybrid%20electric%20vehicle/Legislation%20and%20incentives,0.0,0.0,0.0,0.0,0.0
map,enwiki:Organic%20farming/Economics,0.3333,0.3333,0.0,0.0,0.0
map,enwiki:Onboarding/Antecedents%20of%20success/Organization%20socialization%20efforts/Jones'%20model%20(1986),0.125,0.125,0.0,0.0,0.0
map,enwiki:Onboarding/Outcomes,0.0,0.0,0.0,0.0,0.0
map,enwiki:Onboarding/Limits%20and%20criticisms%20of%20onboarding%20theory,0.0,0.0,0.0,0.0,0.0
map,enwiki:Hybrid%20electric%20vehicle/Legislation%20and%20incentives/Netherlands,0.0,0.0,0.0,0.0,0.0
map,enwiki:Onboarding/Employee%20adjustment/Role%20clarity,0.5,0.5,0.0,0.0,0.0
map,enwiki:Onboarding/Employee%20adjustment,1.0,1.0,0.0,0.0,0.0
map,enwiki:Hybrid%20electric%20vehicle/Legislation%20and%20incentives/Sweden,0.0,0.0,0.0,0.0,0.0
map,enwiki:Hybrid%20electric%20vehicle/Legislation%20and%20incentives/United%20States/Federal,0.0,0.0,0.0,0.0,0.0
map,enwiki:Organic%20farming/Economics/Growth,0.0,0.0,0.0,0.0,0.0
map,enwiki:Organic%20farming/Economics/Sales%20and%20marketing,0.0,0.0,0.0,0.0,0.0
map,enwiki:Organic%20farming/Externalities/Food%20quality%20and%20safety,0.0,0.0,0.0,0.0,0.0
map,enwiki:Human%20trafficking/Overview/Revenue,0.0,0.0,0.0,0.0,0.0
map,enwiki:Human%20trafficking/Criticism,1.0,1.0,0.0,0.0,0.0
map,enwiki:Permaculture/Theory/Edge%20effect,1.0,1.0,0.0,0.0,0.0
map,enwiki:Permaculture/Criticisms/General%20criticisms,0.0,0.0,0.0,0.0,0.0
map,enwiki:Human%20trafficking/Criticism/Problems%20with%20anti-trafficking%20measures,0.5,0.5,0.0,0.0,0.0
map,enwiki:Permaculture/Common%20practices/Rainwater%20harvesting,0.0114,0.0114,0.0,0.0,0.0
map,enwiki:Human%20trafficking/Criticism/Problems%20with%20anti-trafficking%20measures/%22End%20Demand%22%20programs,0.0,0.0,0.0,0.0,0.0
map,enwiki:Perception/Types/Of%20sound,0.0,0.0,0.0,0.0,0.0
map,enwiki:Perception/Reality,0.0,0.0,0.0,0.0,0.0
map,enwiki:Perception/Effect%20of%20experience,0.0,0.0,0.0,0.0,0.0
map,enwiki:Organic%20farming/Standards,0.125,0.125,0.0,0.0,0.0
map,enwiki:Organic%20farming/Regional%20support%20for%20organic%20farming/India,0.0,0.0,0.0,0.0,0.0
map,enwiki:Human%20trafficking/General/Religious%20declaration,0.0,0.0,0.0,0.0,0.0
map,enwiki:Organic%20farming/Methods/Controlling%20other%20organisms,0.0,0.0,0.0,0.0,0.0
map,enwiki:Human%20trafficking/Modern%20feminist%20perspectives/Social%20norms,1.0,1.0,0.0,0.0,0.0
map,enwiki:Organic%20farming/History/Terminology,0.0,0.0,0.0,0.0,0.0
map,enwiki:Hybrid%20electric%20vehicle/Raw%20materials%20shortage,0.0,0.0,0.0,0.0,0.0
map,enwiki:Hybrid%20electric%20vehicle/Legislation%20and%20incentives/New%20Zealand,0.0,0.0,0.0,0.0,0.0
map,enwiki:Onboarding/Antecedents%20of%20success/Organization%20socialization%20efforts/Formal%20orientations,0.5,0.5,0.0,0.0,0.0
map,enwiki:Hydrogenation/Process/Electrolytic%20hydrogenation,0.0,0.0,0.0,0.0,0.0
map,enwiki:Olfaction/In%20plants%20and%20animals,0.0,0.0,0.0,0.0,0.0
